	highly_variable	highly_variable_rank	means	variances	variances_norm
14582_C	False		0.0013976239909728367	5.860058801459545e-06	2.3628894790633383
14584_C	False		0.0037704084534198046	2.521643810097939e-06	0.1486486424009489
14585_G	False		0.002499265984321634	7.150432149327854e-06	0.9912547522539537
14586_C	False		0.003177693346515298	3.4476246787996632e-06	0.29414347853040634
14587_C	False		0.0007358351722359657	1.6243602977265327e-06	2.4655348598650537
14589_A	False		0.003193590324372053	8.02751379763505e-06	0.6777788151654145
1458_G	False		0.001949317753314972	1.1399519365712374e-05	2.356195500596827
14591_A	False		0.0018315018775562446	1.0063197562595845e-05	2.351415208963711
14593_C	False		0.0007955449788520733	1.8986753621921205e-06	2.3926520285839437
14593_G	False		0.0015910899577041466	7.594701448768482e-06	2.3449805963159482
14595_G	False		0.002433090005069971	1.7759780518444694e-05	2.3661954238771554
14597_C	False		0.005803775507956743	3.7966917819867046e-05	0.8435043261764672
14597_G	False		0.0017137960530817509	8.811290800399122e-06	2.3433920897592673
14598_A	False		0.0038423483880857625	1.1309392316372205e-05	0.6390279809309687
14598_G	False		0.0008795075118541718	2.3206004641576627e-06	2.3372823855022165
14600_T	False		0.0009337068380167087	2.615425448868049e-06	2.3330785281235533
14601_C	False		0.0009442870505154133	2.6750339661287892e-06	2.3337579179819152
14602_C	False		0.0009551098725448052	2.736704784195983e-06	2.3341154301239135
14602_T	False		0.0009633911152680715	2.7843674399429435e-06	2.3339606522989413
14603_A	False		0.002935560575375954	8.702242313842755e-06	0.8751373666531866
14604_G	False		0.000998004029194514	2.988035946280739e-06	2.335874821425649
14605_C	False		0.0025839793185393014	2.0030847016625403e-05	2.36635145772752
14606_T	False		0.0010482179932296276	3.296282848447318e-06	2.3491910272167984
14607_T	False		0.0021645021624863148	1.4055208546756592e-05	2.3681444522239548
14608_T	False		0.002710026999314626	2.2032739828139098e-05	2.3675565796952425
14609_C	False		0.005038065370172262	2.0167803503305858e-05	0.6179467324323165
14609_G	False		0.0011223344287524621	3.7789038427630654e-06	2.3565195094599285
14612_C	False		0.0011454753888150055	3.936341563914659e-06	2.3598380072962954
14613_C	False		0.00305810384452343	2.8055998273429986e-05	2.3641906461499156
14616_T	False		0.0012674271129071712	4.819114390597888e-06	2.367824828748462
14618_C	False		0.003508772080143293	3.693444376609509e-05	2.3507002903413086
14619_C	False		0.0013947001037498314	5.835565514601298e-06	2.363402233411694
1461_G	False		0.007751937955617905	0.00018027762314962864	2.1423583580431567
14621_A	False		0.0017730495892465115	9.431114405207054e-06	2.347182018123326
14622_A	False		0.004166666728754838	5.2083338086958964e-05	2.3170946010506843
14622_T	False		0.0018315018775562446	1.0063197562595845e-05	2.351415208963711
14623_T	False		0.0015576323494315147	7.278655868704718e-06	2.347080306878953
14624_T	False		0.0016420360965033372	8.08884759825528e-06	2.3426095581900435
14626_C	False		0.003864022127042214	1.1288918392368122e-05	0.6298596355388576
14628_C	False		0.004444444552063942	5.925925881256934e-05	2.304134824879437
14630_T	False		0.0045045046135783195	6.0871684606821855e-05	2.301569589810389
14631_A	False		0.0021929824724793434	1.4427517265663912e-05	2.3683121629869057
14631_T	False		0.0021929824724793434	1.4427517265663912e-05	2.3683121629869057
14638_C	False		0.0052910055965185165	8.398422725201284e-05	2.266933337950069
14639_T	False		0.005464480568965276	8.958165069733229e-05	2.260082730465649
14640_C	False		0.0025252526005109153	1.9130702005644887e-05	2.3659714663143343
14647_C	False		0.003436426011224588	3.542707203746373e-05	2.3536027414720335
14649_A	False		0.003703703793386618	4.1152262255844525e-05	2.341474878965326
1464_A	False		0.008714597206562757	9.967676867765065e-05	0.9265515253208106
14651_C	False		0.003267973971863588	3.203896136819136e-05	2.3591427504282025
14652_C	False		0.00374531839042902	4.208222676482668e-05	2.339330280018154
14652_G	False		0.0033333332588275275	3.333333281528514e-05	2.3571811663814177
14656_C	False		0.00374531839042902	4.208222676482668e-05	2.339330280018154
14658_C	False		0.004694835593303044	6.612444723158352e-05	2.293137841085869
14666_G	False		0.005208333333333333	8.138020833333333e-05	2.2703667344205485
14674_A	False		0.006944444651405017	0.00014467593778304196	2.173584409234401
1467_A	False		0.0045045046135783195	6.0871684606821855e-05	2.301569589810389
14680_A	False		0.009259259328246117	0.00025720164704868577	2.1088215386419975
14687_T	False		0.01333333303531011	0.0005333333250445622	2.0945905844559207
14695_A	False		0.015873016168673832	0.0007558579002109301	2.092583393695173
14696_C	False		0.031024531771739323	0.0007230624305239442	0.5281303129749241
14708_C	False		0.023809524873892467	0.0017006803766450491	2.0961062242014634
14731_C	False		0.055555557211240135	0.009259260018114685	2.187581132043841
14734_A	True	974.0	0.2857142885526021	0.2448979604000948	2.5879097394007693
14761_T	False		0.00803212821483612	0.00019354524285886132	2.133949330631846
14765_C	False		0.00401606410741806	4.838631071471533e-05	2.3249175064467207
14766_A	False		0.007751937955617905	0.00018027762314962864	2.1423583580431567
14766_T	False		0.6709629173080126	0.3023809618452382	1.175581669435531
14780_C	False		0.00401606410741806	4.838631071471533e-05	2.3249175064467207
14789_C	False		0.00803212821483612	0.00019354524285886132	2.133949330631846
1481_T	False		0.003267973971863588	3.203896136819136e-05	2.3591427504282025
1482_C	False		0.005952381218473117	0.00010629252354031557	2.2319851992385966
14840_T	False		0.006944444651405017	0.00014467593778304196	2.173584409234401
14870_G	False		0.027777778605620067	0.0023148150045286713	2.1023515909396204
14890_G	False		0.009523809577027956	0.00027210884180306423	2.1055224214268318
14902_T	False		0.009523809577027956	0.00027210884180306423	2.1055224214268318
14905_A	False		0.04320987562338511	0.005601280060552901	2.143548757430562
14910_G	False		0.007751937955617905	0.00018027762314962864	2.1423583580431567
14914_C	False		0.007407407586773236	0.0001646090490233781	2.1543267221460134
14919_G	False		0.006410256649057071	0.00012327417410626314	2.201063923591741
1491_G	False		0.019624333828687668	0.00031430055765550163	0.5692523609247319
14923_T	False		0.005649717524647713	9.57579289902425e-05	2.253380209084322
14928_A	False		0.005952381218473117	0.00010629252354031557	2.2319851992385966
1492_C	False		0.005555555845300357	9.259260567853697e-05	2.2567026719161194
14933_A	False		0.005952381218473117	0.00010629252354031557	2.2319851992385966
14934_G	False		0.005128205132981141	7.889546410727575e-05	2.273782994420578
14936_A	False		0.005464480568965276	8.958165069733229e-05	2.260082730465649
14946_A	False		0.004065040498971939	4.957365915634476e-05	2.3223334362135652
14947_A	False		0.010256410265962282	0.000315581856429103	2.0996152468040177
14954_C	False		0.004975124262273312	7.425558654273893e-05	2.2805040070752702
14956_C	False		0.3233146645749609	0.21764472183487626	2.3098333814496406
14961_T	False		0.005747126415371895	9.908838515112518e-05	2.250137994497186
14966_C	False		0.005464480568965276	8.958165069733229e-05	2.260082730465649
14970_C	False		0.005376343925793965	8.671522167698806e-05	2.2634993925768385
14973_A	False		0.013888889302810034	0.0005787037511321678	2.09401801656466
14975_A	False		0.0050505052010218305	7.652280802257955e-05	2.2771668063871338
14981_C	False		0.012820513298114141	0.0004930966964250526	2.0951798947077394
14991_A	False		0.0045045046135783195	6.0871684606821855e-05	2.301569589810389
14994_C	False		0.01960784321029981	0.0011534025875696828	2.0925185534950135
14996_A	False		0.004975124262273312	7.425558654273893e-05	2.2805040070752702
14999_C	False		0.009523809577027956	0.00027210884180306423	2.1055224214268318
15006_A	False		0.006666666517655055	0.00013333333126114055	2.187109076928559
15009_A	False		0.00913242002328237	0.0002502032808688511	2.1106440405378755
15010_C	False		0.0045045046135783195	6.0871684606821855e-05	2.301569589810389
15011_C	False		0.005847953259944916	0.00010259566701545375	2.2410020317502948
15013_T	False		0.010292397812008858	8.388221380736284e-05	0.5541387117806171
15016_A	False		0.00374531839042902	4.208222676482668e-05	2.339330280018154
15017_C	False		0.005649717524647713	9.57579289902425e-05	2.253380209084322
15024_A	False		0.00374531839042902	4.208222676482668e-05	2.339330280018154
15027_C	False		0.003367003363867601	3.401013471042074e-05	2.356080752688703
15030_G	False		0.0032051283245285354	3.0818543526565784e-05	2.3608320184240426
15032_A	False		0.004975124262273312	7.425558654273893e-05	2.2805040070752702
15036_C	False		0.003144654134909312	2.9666547809661013e-05	2.362300523861828
15036_G	False		0.003144654134909312	2.9666547809661013e-05	2.362300523861828
15037_A	False		0.003144654134909312	2.9666547809661013e-05	2.362300523861828
15038_C	False		0.008683473492662111	5.814090605221698e-05	0.5444908105566385
15043_A	True	1608.0	0.3483146068950494	0.3190253753998545	2.547358800915418
15046_C	False		0.0031746032958229384	3.0234317599908543e-05	2.3615908318277548
15046_T	False		0.0031746032958229384	3.0234317599908543e-05	2.3615908318277548
15050_G	False		0.00401606410741806	4.838631071471533e-05	2.3249175064467207
15051_A	False		0.003086419776082039	2.857796037896744e-05	2.3635951155643085
15051_C	False		0.004065040498971939	4.957365915634476e-05	2.3223334362135652
15051_G	False		0.004065040498971939	4.957365915634476e-05	2.3223334362135652
15053_G	False		0.0032362459848324456	3.141986505562852e-05	2.3600180897858545
15063_T	False		0.0030030030757188797	2.7054081239036645e-05	2.3653028549894075
15069_C	False		0.0030303029343485832	2.754820588756141e-05	2.3647583253545346
15070_G	False		0.0029498524963855743	2.6104889332780046e-05	2.3663401652857017
15077_A	False		0.017543859779834747	0.0009233611050024904	2.092138558538072
15079_C	False		0.002732240284482638	2.2395412674333072e-05	2.3677206665595776
15079_G	False		0.002923976629972458	2.5648916753863438e-05	2.36684125353359
15082_A	False		0.0028735632076859474	2.4772096287781296e-05	2.367590266979529
15083_G	False		0.0028248587623238564	2.3939482247560626e-05	2.3679205119212106
15086_G	False		0.0025839793185393014	2.0030847016625403e-05	2.36635145772752
15087_C	False		0.0025062657271822295	1.8844103070708575e-05	2.365924992066139
15088_G	False		0.002754820821185907	2.27671144912947e-05	2.367849622090922
15093_T	False		0.0026041666666666665	2.0345052083333332e-05	2.3665361493437995
15096_C	False		0.0026041666666666665	2.0345052083333332e-05	2.3665361493437995
1509_G	False		0.010416666666666666	0.0003255208333333333	2.098899043074003
150_T	True	539.0	0.3333333333333333	0.3333333333333333	2.666296237609068
15102_G	False		0.0028248587623238564	2.3939482247560626e-05	2.3679205119212106
15106_T	False		0.0025445292703807354	1.942388812557381e-05	2.3660623083022707
15114_G	False		0.0026881719628969827	2.1678805419247014e-05	2.367367150889241
15115_C	False		0.0026881719628969827	2.1678805419247014e-05	2.367367150889241
15115_G	False		0.0026881719628969827	2.1678805419247014e-05	2.367367150889241
15117_G	False		0.0026455027982592583	2.099605681300321e-05	2.3669491537202125
15119_A	False		0.003436426011224588	3.542707203746373e-05	2.3536027414720335
15120_T	False		0.002624671906232834	2.0666707503259885e-05	2.3667379420503614
15131_G	False		0.0027777779226501784	2.3148151419634243e-05	2.367933177857197
15137_C	False		0.0025252526005109153	1.9130702005644887e-05	2.3659714663143343
1513_C	False		0.03605769326289495	0.0014966255379014097	0.8141600037706018
15140_A	False		0.002624671906232834	2.0666707503259885e-05	2.3667379420503614
15150_T	False		0.002754820821185907	2.27671144912947e-05	2.367849622090922
15151_C	False		0.0038759689778089523	4.506940578740716e-05	2.332409493032794
15155_A	False		0.003367003363867601	3.401013471042074e-05	2.356080752688703
15156_C	False		0.0026041666666666665	2.0345052083333332e-05	2.3665361493437995
15157_G	False		0.0026666667933265367	2.1333335877240924e-05	2.3671617131462366
15158_C	False		0.00658823549747467	3.609689072769929e-05	0.6074304006674107
15158_G	False		0.0026666667933265367	2.1333335877240924e-05	2.3671617131462366
15159_G	False		0.0026881719628969827	2.1678805419247014e-05	2.367367150889241
15163_C	False		0.0033333332588275275	3.333333281528514e-05	2.3571811663814177
15163_G	False		0.0028011205916603408	2.3538828387625745e-05	2.367960567196248
15163_T	False		0.0028011205916603408	2.3538828387625745e-05	2.367960567196248
15164_C	False		0.00401606410741806	4.838631071471533e-05	2.3249175064467207
15165_C	False		0.0033333332588275275	3.333333281528514e-05	2.3571811663814177
15168_T	False		0.004385964944958687	5.771006906265565e-05	2.3066585662877515
15171_C	False		0.002710026999314626	2.2032739828139098e-05	2.3675565796952425
15175_A	False		0.0050505052010218305	7.652280802257955e-05	2.2771668063871338
15176_G	False		0.005128205132981141	7.889546410727575e-05	2.273782994420578
15178_C	False		0.0028248587623238564	2.3939482247560626e-05	2.3679205119212106
15184_C	False		0.0027777779226501784	2.3148151419634243e-05	2.367933177857197
15188_C	False		0.008300320555766424	6.520322644970367e-05	0.6709784336979199
15188_G	False		0.002923976629972458	2.5648916753863438e-05	2.36684125353359
1519_C	False		0.010101010402043661	0.0003060912320903182	2.100498256198168
15203_C	False		0.002433090005069971	1.7759780518444694e-05	2.3661954238771554
15203_G	False		0.002433090005069971	1.7759780518444694e-05	2.3661954238771554
15208_C	False		0.006102693732827902	3.2814468578097806e-05	0.6521152789990442
15210_G	False		0.002298850566148758	1.5854141915218334e-05	2.3676891894104313
15212_G	False		0.008333333457509676	0.00020833335234783586	2.126115702801666
15213_A	False		0.002267573649684588	1.5425670254392544e-05	2.3680068100157614
15213_G	False		0.003921568704148133	4.613610597375958e-05	2.329964681304902
15215_A	False		0.007936508084336916	0.00018896447505273252	2.136692673960898
15221_A	False		0.007751937955617905	0.00018027762314962864	2.1423583580431567
15222_C	False		0.006383911551286777	4.006669576080751e-05	0.7218065995622148
15222_G	False		0.0021645021624863148	1.4055208546756592e-05	2.3681444522239548
15224_A	False		0.0021231422821680703	1.3523198940175915e-05	2.3669985845875066
15225_C	False		0.0021645021624863148	1.4055208546756592e-05	2.3681444522239548
15227_T	False		0.004140786826610565	5.1438348130622424e-05	2.3184097748365318
15234_A	False		0.0019723866134881973	1.1670927147581014e-05	2.35748541120457
15235_C	False		0.0019723866134881973	1.1670927147581014e-05	2.35748541120457
15236_C	False		0.006289308269818624	0.00011866619123864405	2.2081762935025147
15238_T	False		0.004065040498971939	4.957365915634476e-05	2.3223334362135652
15239_C	False		0.006410256649057071	0.00012327417410626314	2.201063923591741
15242_T	False		0.0017452007159590721	9.137176705106918e-06	2.3452104049054516
15245_T	False		0.001718213005612294	8.856768009365932e-06	2.343609845259893
15249_G	False		0.003267973971863588	3.203896136819136e-05	2.3591427504282025
15250_A	False		0.004694835593303044	6.612444723158352e-05	2.293137841085869
15253_C	False		0.0015360983088612556	7.078794459896513e-06	2.3483744027806965
15256_T	False		0.0015220699521402519	6.9500912704472525e-06	2.349105007360482
15263_A	False		0.005847953259944916	0.00010259566701545375	2.2410020317502948
15264_A	False		0.0014005602958301704	5.884707096906436e-06	2.362367997677702
15264_T	False		0.0532212903102239	0.008497516789177838	2.178776259881296
15265_G	False		0.0014005602958301704	5.884707096906436e-06	2.362367997677702
15266_G	False		0.0014556040987372398	6.3563499680938974e-06	2.353138505234211
15268_A	False		0.005464480568965276	8.958165069733229e-05	2.260082730465649
15268_T	False		0.0014492752961814404	6.3011962137448025e-06	2.3540122629892766
15269_A	False		0.006939406817158063	7.192875555880826e-05	1.082329014701195
15269_T	False		0.005376343925793965	8.671522167698806e-05	2.2634993925768385
15272_T	False		0.0014492752961814404	6.3011962137448025e-06	2.3540122629892766
15278_A	False		0.0014005602958301704	5.884707096906436e-06	2.362367997677702
15278_G	False		0.004385964944958687	5.771006906265565e-05	2.3066585662877515
15281_C	False		0.0013605441587666671	5.553241272772713e-06	2.368393680653428
15281_G	False		0.0013605441587666671	5.553241272772713e-06	2.368393680653428
15283_A	False		0.017832648009061813	0.0009540099683536321	2.092131333029478
15284_G	False		0.0013605441587666671	5.553241272772713e-06	2.368393680653428
15286_A	False		0.001355013499657313	5.5081849570347745e-06	2.368928335878993
15289_A	False		0.0013440859814484913	5.419701354811754e-06	2.369656720577523
15290_A	False		0.004273504329224427	5.478851910947754e-05	2.3118362747838717
15291_C	False		0.0013774104105929534	5.691778622823675e-06	2.3662205173310937
15293_A	False		0.002812939385573069	2.3737884733412058e-05	2.3679496960290543
15293_G	False		0.0014064696927865346	5.934471183353014e-06	2.361304527796308
15296_C	False		0.004413117344180743	2.1132867252415227e-05	0.8740125175871558
15296_T	False		0.001355013499657313	5.5081849570347745e-06	2.368928335878993
152_G	False		0.008130080997943878	0.00019829463662537905	2.1312697936876233
15300_G	False		0.0025641025664905706	1.9723866026818936e-05	2.3661911866787975
15302_T	False		0.0012820512832452853	4.930966506704734e-06	2.3686037059856844
15304_A	False		0.001312335953116417	5.166676875814971e-06	2.3697073360593364
15304_G	False		0.001312335953116417	5.166676875814971e-06	2.3697073360593364
15306_C	False		0.001312335953116417	5.166676875814971e-06	2.3697073360593364
15308_C	False		0.004054292105138302	1.6260560994864424e-05	0.8140505501605919
15309_G	False		0.0033333332588275275	3.333333281528514e-05	2.3571811663814177
15314_T	False		0.0025641025664905706	1.9723866026818936e-05	2.3661911866787975
15323_A	False		0.0012870012627293665	4.969116777246135e-06	2.3688376401221376
15326_C	False		0.0014124293811619282	5.9848705618901566e-06	2.3602229567897886
15326_G	False		0.9985875686009725	5.978055353073053e-06	1.4241477609430247e-05
15328_C	False		0.003462873554478089	1.0574429869614867e-05	0.7518292388916071
15332_A	False		0.0012919896592696507	5.007711754156351e-06	2.3690548482490055
15333_C	False		0.0033546300449719033	9.741798164947066e-06	0.7414355780993358
15333_G	False		0.0012970168609172106	5.0467582071953845e-06	2.3692529163365754
15335_G	False		0.001355013499657313	5.5081849570347745e-06	2.368928335878993
15336_C	False		0.00133868803580602	5.376257352409282e-06	2.369832567335759
15337_G	False		0.002020201956232389	1.2243648071688072e-05	2.3607009988611365
15338_A	False		0.0020576131840546927	1.270131693664513e-05	2.3633121498254757
15339_G	False		0.0020964359864592552	1.3185131393789271e-05	2.3657103544119016
15344_A	False		0.0036337353910009065	9.908538643570018e-06	0.634080004412221
15344_C	False		0.0018416206973294418	1.0174700321252288e-05	2.35205853446976
15345_A	False		0.0017361111628512542	9.042246111440122e-06	2.344626372629154
15346_A	False		0.005586592480540276	9.363005075107601e-05	2.2555877019796644
15346_T	False		0.004251683596521616	1.4183184432305987e-05	0.6377954259119455
15347_T	False		0.0018621973382929962	1.0403336201516219e-05	2.3532063544667237
15348_C	False		0.003978100760529439	1.3715455319838302e-05	0.7166907381224299
15348_T	False		0.0018315018775562446	1.0063197562595845e-05	2.351415208963711
15349_T	False		0.0012345678793887298	4.572473320865534e-06	2.3658368329566253
1534_G	False		0.018518518656492233	0.001028806588194743	2.0921941314660075
15350_A	False		0.008078615802029768	6.014369756020599e-05	0.6551139982004336
15353_C	False		0.0015873016479114692	7.558579399977136e-06	2.3452099826080306
15353_G	False		0.0011778563105811675	4.162036253257812e-06	2.3632066396987996
15353_T	False		0.0015873016479114692	7.558579399977136e-06	2.3452099826080306
15356_T	False		0.001366120142241319	5.598853168583268e-06	2.36775773611416
15357_A	False		0.0010822510812431574	3.513802136689148e-06	2.35250269534887
15358_C	False		0.0010649627074599266	3.4024366324298706e-06	2.3519172788281812
15358_G	False		0.0010649627074599266	3.4024366324298706e-06	2.3519172788281812
15359_C	False		0.0013440859814484913	5.419701354811754e-06	2.369656720577523
15359_G	False		0.0013831259372333686	5.739112357655526e-06	2.3653391047546166
15361_C	False		0.00133868803580602	5.376257352409282e-06	2.369832567335759
15361_G	False		0.0013605441587666671	5.553241272772713e-06	2.368393680653428
15362_C	False		0.003995590377599001	1.5628354992257656e-05	0.8086014157299444
15363_C	False		0.0010131712382038434	3.0795478344300352e-06	2.3396581952214572
15365_C	False		0.0022497817408293486	3.991609767452008e-06	0.6846391934963203
15366_C	False		0.0012674271129071712	4.819114390597888e-06	2.367824828748462
15368_A	False		0.002566532464697957	4.954348928097645e-06	0.6515022017533996
15370_A	False		0.0009718173338721195	2.833286647821401e-06	2.333363422245281
15370_G	False		0.0011820330594976742	4.191606402314247e-06	2.363415214213886
15372_A	False		0.0011904761971284945	4.251700653172879e-06	2.3636726499181187
15375_A	False		0.0008748906354109446	2.296300858959284e-06	2.339186110716312
15375_T	False		0.0010822510812431574	3.513802136689148e-06	2.35250269534887
15376_C	False		0.0019490043632686138	2.9341849731471603e-06	0.6613431850296281
15376_T	False		0.0010718113432327907	3.4463385250032884e-06	2.352361650072541
15377_C	False		0.0017873101557294528	9.58343308694861e-06	2.3482452801722458
15377_G	False		0.0008936550778647264	2.3958582717371526e-06	2.33342153152471
15378_A	False		0.0008912656145791212	2.3830631634864565e-06	2.333868543856851
15378_C	False		0.0008912656145791212	2.3830631634864565e-06	2.333868543856851
15380_C	False		0.0008396305299053589	2.1149381922620427e-06	2.361149056503969
15380_G	False		0.0010515247316410143	3.317112679548486e-06	2.349884096741344
15380_T	False		0.0021030494632820287	1.3268450718193944e-05	2.366062428494685
15382_A	False		0.0007974481365333	1.9077706618405345e-06	2.3910396468986783
15383_A	False		0.0010256410265962284	3.1558187461899695e-06	2.343234396944158
15383_C	False		0.0007788161747157574	1.8196639671761794e-06	2.410498727109946
15383_G	False		0.002032690371076266	3.099650319123826e-06	0.6463506579053714
15385_A	False		0.00177494032929341	2.52689517466958e-06	0.6796231715967239
15386_A	False		0.0019821634826560817	2.951120479778196e-06	0.6445332621541476
15387_C	False		0.001694385272761186	2.2747249071342016e-06	0.6676375403333729
15387_G	False		0.0007309941574931145	1.6030572971164649e-06	2.4700791500853856
15388_A	False		0.0009891196774939697	2.9350730429049386e-06	2.3342816326925595
15393_C	True	1422.0	0.0006680026805649201	1.3386826400939992e-06	2.5583344486852866
15394_A	False		0.0008865247946232557	2.3577786013017634e-06	2.334989951347202
15394_C	True	1421.0	0.0006680026805649201	1.3386826400939992e-06	2.5583344486852866
15394_G	True	1420.0	0.0006680026805649201	1.3386826400939992e-06	2.5583344486852866
15395_G	False		0.0009107467873642842	2.488379191144981e-06	2.3320467597390877
15396_C	False		0.0028636345329384008	8.895716296404183e-06	0.9412582912572591
15396_G	True	1272.0	0.0006613756995648146	1.3122535508127006e-06	2.5658715342063685
15396_T	False		0.0008726003579795361	2.2842941762767294e-06	2.340237839019319
15397_C	False		0.0030454502751429877	6.388539839913042e-07	0.05954409283575757
15397_G	False		0.0008568980265408754	2.2028227000997806e-06	2.3490857591085925
15397_T	False		0.0017137960530817509	8.811290800399122e-06	2.3433920897592673
15398_C	False		0.003054353098074595	7.372911469562724e-06	0.6830445574276363
15398_T	True	1271.0	0.0006613756995648146	1.3122535508127006e-06	2.5658715342063685
15399_G	False		0.0015187115253259738	1.8116796893820253e-06	0.6670705573864699
15401_C	False		0.0021477578363070884	3.971403473890757e-06	0.7471439677948521
15401_T	False		0.0008354218831906716	2.093789118069811e-06	2.364281231205754
15403_A	False		0.0015588804769019287	1.8396939895264073e-06	0.6412157609648216
15403_G	False		0.0012970168609172106	5.0467582071953845e-06	2.3692529163365754
15404_A	True	1976.0	0.0007262163950751225	1.5821707870968848e-06	2.4744723459009212
15404_C	False		0.0014575935589770477	1.6768727217020953e-06	0.6731561280056483
15405_A	True	1261.0	0.0006161429531251391	1.1388963901993442e-06	2.5669986134579963
15405_G	False		0.0008230453046659628	2.0322107423505196e-06	2.3735077198683174
15406_A	False		0.0021321961345771947	1.3638781468231948e-05	2.3673464518119696
15407_G	True	1318.0	0.0006082725012674928	1.1099862824027934e-06	2.5628101916849637
15407_T	False		0.0014005602958301704	5.884707096906436e-06	2.362367997677702
15408_C	False		0.0020265635879089436	3.412908315688226e-06	0.715621850177682
15409_T	True	1434.0	0.000596302910707891	1.0667314789659533e-06	2.558309058994324
15410_A	False		0.0020576131840546927	1.270131693664513e-05	2.3633121498254757
15410_G	False		0.0016583747540911038	8.250620726970994e-06	2.342282461256622
15410_T	False		0.0008291873770455519	2.0626551817427485e-06	2.368952047989814
15411_A	False		0.0018447235537072022	3.159116355917894e-06	0.7911670181815234
15411_G	False		0.0008149959612637758	1.9926553167282405e-06	2.3792471511680784
15411_T	False		0.0008149959612637758	1.9926553167282405e-06	2.3792471511680784
15412_C	False		0.0007955449788520733	1.8986753621921205e-06	2.3926520285839437
15414_C	False		0.001378918105425934	1.5425207849004376e-06	0.7025364798285618
15414_G	True	1079.0	0.0006385695887729526	1.2233133417053843e-06	2.575738188086156
15416_A	True	1560.0	0.0005592841189354658	9.383961659476458e-07	2.5510359274955743
15416_G	True	1561.0	0.0005592841189354658	9.383961659476458e-07	2.5510359274955743
15417_C	False		0.0012277471056828897	4.5220889248434664e-06	2.3654291085370254
15417_G	True	1277.0	0.0006138735528414448	1.1305222312108666e-06	2.565760587040371
15417_T	False		0.0007770007941871881	1.8111906058396242e-06	2.412752793538871
15418_A	True	1284.0	0.000612745100321869	1.1263697144235183e-06	2.5651489528783986
15419_C	False		0.0015396458717683952	7.111528256410549e-06	2.348172564142412
15419_T	False		0.0007698229358841976	1.7778820641026372e-06	2.4220649436368613
15420_A	True	1676.0	0.0005333333198602	8.533332334243458e-07	2.5439451272431097
15420_T	True	1408.0	0.0005727376944075028	9.840853909786648e-07	2.5585742434339536
15421_C	False		0.0021547968111311397	5.8455919199718394e-06	1.0927657721831903
15421_G	True	1508.0	0.0005649717447037498	9.575792393920697e-07	2.554698048189587
15422_C	True	1600.0	0.0005274261736000577	8.345351477104984e-07	2.547870093310532
15422_G	True	1673.0	0.0005473453784361482	8.987609366976286e-07	2.544034667024053
15423_A	False		0.0012325399244825046	1.2051342959533357e-06	0.6867647941225209
15423_G	True	1670.0	0.0005473453784361482	8.987609366976286e-07	2.544034667024053
15425_C	False		0.003580924356356263	5.2810212117321515e-06	0.34902764126783375
15425_G	True	1221.0	0.0005020080134272575	7.56036104917427e-07	2.5688277052554547
15426_C	False		0.0039211048278957605	7.553640561092474e-07	0.04077671404194767
15426_G	False		0.0011731508420780301	1.1000598082018543e-06	0.6897107069477364
15426_T	False		0.0011731508420780301	1.1000598082018543e-06	0.6897107069477364
15427_C	False		0.0009891196774939697	2.9350730429049386e-06	2.3342816326925595
15428_T	True	996.0	0.0004852013662457466	7.062610444066343e-07	2.5847784537677065
15429_C	False		0.0016503178824981053	8.250219404812753e-08	0.025518424505030148
15429_T	True	998.0	0.0004852013662457466	7.062610444066343e-07	2.5847784537677065
15431_A	True	726.0	0.00045787546938906115	6.289498476622403e-07	2.6353107183028195
15432_A	True	1017.0	0.000487329438328743	7.124699603570234e-07	2.582726023724524
15432_T	True	679.0	0.00045413260037700337	6.187092838546764e-07	2.641889298406435
15433_A	False		0.0013581935005883377	1.7366963015012418e-06	0.8177811194896419
15433_G	False		0.0014005974711229403	2.0876473258973126e-06	0.9177402353854613
15434_A	True	839.0	0.00046882324386388063	6.593857067421004e-07	2.611992368816122
15435_A	True	488.0	0.00043122035761674243	5.578529682631386e-07	2.6794013182081113
15436_A	True	463.0	0.00042680324986577034	5.464830408627658e-07	2.6893390476973664
15436_T	False		0.0009045680829634269	2.454730314142743e-06	2.3322268321287902
15437_A	True	345.0	0.0004070004215463996	4.969480133949281e-07	2.7287044645802947
15438_A	False		0.0019045720497767131	2.907702569350986e-06	0.685080758120967
15438_T	False		0.00097287407455345	7.442457104574018e-07	0.6552583254489501
15439_A	False		0.0027096091459194818	2.0114460848261703e-07	0.023767899990753256
15439_T	True	1733.0	0.000537634400340418	8.671522770116805e-07	2.5424529016172923
15440_A	False		0.0009250425112744173	6.741180611181243e-07	0.655841350367255
15440_C	False		0.003168673370964825	3.2552780069254784e-06	0.2793871223351946
15440_G	False		0.0009250425112744173	6.741180611181243e-07	0.655841350367255
15441_A	False		0.0018258213143174846	1.2288311678884563e-06	0.3137064085867075
15441_C	True	1499.0	0.0005175983533263206	8.037241895409754e-07	2.555313013720093
15442_C	False		0.0017063162910441558	3.4264116666786277e-07	0.09921518958611983
15443_A	False		0.0007880220655351877	1.8629363450214465e-06	2.3999342527899623
15443_G	False		0.0007880220655351877	1.8629363450214465e-06	2.3999342527899623
15444_A	False		0.001286041069154938	5.4392171354609324e-08	0.028572139994871727
15444_C	True	188.0	0.0003862495068460703	4.475660624604866e-07	2.7502813040961125
